('genus', 'cymindis', 'species', 'cymindis californica')
('genus', 'cymindis', 'species', 'cymindis chevrolati')
('genus', 'cymindis', 'species', 'cymindis complanata')
('genus', 'cymindis', 'species', 'cymindis cribricollis')
('genus', 'cymindis', 'species', 'cymindis elegans')
('genus', 'cymindis', 'species', 'cymindis evanescens')
('genus', 'cymindis', 'species', 'cymindis interior')
('genus', 'cymindis', 'species', 'cymindis laevior')
('genus', 'cymindis', 'species', 'cymindis laticollis')
('genus', 'cymindis', 'species', 'cymindis limbata')
('genus', 'cymindis', 'species', 'cymindis neglecta')
('genus', 'cymindis', 'species', 'cymindis obscura')
('genus', 'cymindis', 'species', 'cymindis pilosa')
('genus', 'cymindis', 'species', 'cymindis planipennis')
('genus', 'cymindis', 'species', 'cymindis platicollis')
('genus', 'cymindis', 'species', 'cymindis punctifera')
('genus', 'cymindis', 'species', 'cymindis punctigera')
('genus', 'cymindis', 'species', 'cymindis ruficornis')
('genus', 'cymindis', 'species', 'cymindis rufostigma')
('genus', 'cymindis', 'species', 'cymindis seriata')
('genus', 'cymindis', 'species', 'cymindis subcarinata')
('genus', 'cymindis', 'species', 'cymindis unicolor')
('genus', 'cymindis', 'species', 'cymindis uniseriata')
('genus', 'cymindis', 'species', 'cymindis vaporariorum')
('genus', 'darlingtonea', 'species', 'darlingtonea kentuckensis')
('genus', 'dercylinus', 'species', 'dercylinus impressus')
('genus', 'diacheila', 'species', 'diacheila arctica')
('genus', 'diacheila', 'species', 'diacheila polita')
('genus', 'dicaelus', 'species', 'dicaelus alternans')
('genus', 'dicaelus', 'species', 'dicaelus ambiguus')
('genus', 'dicaelus', 'species', 'dicaelus chermocki')
('genus', 'dicaelus', 'species', 'dicaelus costatus')
('genus', 'dicaelus', 'species', 'dicaelus crenatus')
('genus', 'dicaelus', 'species', 'dicaelus dilatatus')
('genus', 'dicaelus', 'species', 'dicaelus elongatus')
('genus', 'dicaelus', 'species', 'dicaelus furvus')
('genus', 'dicaelus', 'species', 'dicaelus laevipennis')
('genus', 'dicaelus', 'species', 'dicaelus politus')
('genus', 'dicaelus', 'species', 'dicaelus purpuratus')
('genus', 'dicaelus', 'species', 'dicaelus quadratus')
('genus', 'dicaelus', 'species', 'dicaelus sculptilis')
('genus', 'dicaelus', 'species', 'dicaelus subtropicus')
('genus', 'dicaelus', 'species', 'dicaelus suffusus')
('genus', 'dicaelus', 'species', 'dicaelus teter')
('genus', 'dicheirotrichus', 'species', 'dicheirotrichus cognatus')
('genus', 'dicheirotrichus', 'species', 'dicheirotrichus mannerheimii')
('genus', 'dicheirus', 'species', 'dicheirus dilatatus')
('genus', 'dicheirus', 'species', 'dicheirus obtusus')
('genus', 'dicheirus', 'species', 'dicheirus piceus')
('genus', 'dicheirus', 'species', 'dicheirus pilosus')
('genus', 'dicheirus', 'species', 'dicheirus strenuus')
('genus', 'diplochaetus', 'species', 'diplochaetus emaciatus')
('genus', 'diplochaetus', 'species', 'diplochaetus megacephalus')
('genus', 'diplochaetus', 'species', 'diplochaetus planatus')
('genus', 'diplochaetus', 'species', 'diplochaetus rutilus')
('genus', 'diplocheila', 'species', 'diplocheila assimilis')
('genus', 'diplocheila', 'species', 'diplocheila crossi')
('genus', 'diplocheila', 'species', 'diplocheila impressicollis')
('genus', 'diplocheila', 'species', 'diplocheila major')
('genus', 'diplocheila', 'species', 'diplocheila nupera')
('genus', 'diplocheila', 'species', 'diplocheila obtusa')
('genus', 'diplocheila', 'species', 'diplocheila oregona')
('genus', 'diplocheila', 'species', 'diplocheila striatopunctata')
('genus', 'diplocheila', 'species', 'diplocheila undulata')
('genus', 'diplous', 'species', 'diplous aterrimus')
('genus', 'diplous', 'species', 'diplous californicus')
('genus', 'diplous', 'species', 'diplous filicornis')
('genus', 'diplous', 'species', 'diplous rugicollis')
('genus', 'discoderus', 'species', 'discoderus acinopoides')
('genus', 'discoderus', 'species', 'discoderus aequalis')
('genus', 'discoderus', 'species', 'discoderus amoenus')
('genus', 'discoderus', 'species', 'discoderus beauvoisii')
('genus', 'discoderus', 'species', 'discoderus congruens')
('genus', 'discoderus', 'species', 'discoderus cordicollis')
('genus', 'discoderus', 'species', 'discoderus crassicollis')
('genus', 'discoderus', 'species', 'discoderus dallasensis')
('genus', 'discoderus', 'species', 'discoderus impotens')
('genus', 'discoderus', 'species', 'discoderus longicollis')
('genus', 'discoderus', 'species', 'discoderus obsidianus')
('genus', 'discoderus', 'species', 'discoderus papagonis')
('genus', 'discoderus', 'species', 'discoderus parallelus')
('genus', 'discoderus', 'species', 'discoderus parilis')
('genus', 'discoderus', 'species', 'discoderus peregrinus')
('genus', 'discoderus', 'species', 'discoderus pinguis')
('genus', 'discoderus', 'species', 'discoderus robustus')
('genus', 'discoderus', 'species', 'discoderus subviolaceus')
('genus', 'discoderus', 'species', 'discoderus symbolicus')
('genus', 'discoderus', 'species', 'discoderus tenebrosus')
('genus', 'discoderus', 'species', 'discoderus texanus')
('genus', 'dromius', 'species', 'dromius fenestratus')
('genus', 'dromius', 'species', 'dromius piceus')
('genus', 'dromochorus', 'species', 'dromochorus belfragei')
('genus', 'dromochorus', 'species', 'dromochorus pilatei')
('genus', 'dromochorus', 'species', 'dromochorus pruininus')
('genus', 'dromochorus', 'species', 'dromochorus velutinigrens')
('genus', 'drypta', 'species', 'drypta australis')
('genus', 'drypta', 'species', 'drypta mastersii')
('genus', 'dyschirius', 'species', 'dyschirius abbreviatus')
('genus', 'dyschirius', 'species', 'dyschirius aeneolus')
('genus', 'dyschirius', 'species', 'dyschirius affinis')
('genus', 'dyschirius', 'species', 'dyschirius alticola')
('genus', 'dyschirius', 'species', 'dyschirius analis')
('genus', 'dyschirius', 'species', 'dyschirius aratus')
('genus', 'dyschirius', 'species', 'dyschirius brevispinus')
('genus', 'dyschirius', 'species', 'dyschirius campicola')
('genus', 'dyschirius', 'species', 'dyschirius cerberus')
('genus', 'dyschirius', 'species', 'dyschirius chiricahuae')
('genus', 'dyschirius', 'species', 'dyschirius comatus')
('genus', 'dyschirius', 'species', 'dyschirius compactus')
('genus', 'dyschirius', 'species', 'dyschirius consobrinus')
('genus', 'dyschirius', 'species', 'dyschirius criddlei')
('genus', 'dyschirius', 'species', 'dyschirius curvispinus')
('genus', 'dyschirius', 'species', 'dyschirius dejeanii')
('genus', 'dyschirius', 'species', 'dyschirius edentulus')
('genus', 'dyschirius', 'species', 'dyschirius erythrocerus')
('genus', 'dyschirius', 'species', 'dyschirius exochus')
('genus', 'dyschirius', 'species', 'dyschirius ferrugineus')
('genus', 'dyschirius', 'species', 'dyschirius filiformis')
('genus', 'dyschirius', 'species', 'dyschirius gibbipennis')
('genus', 'dyschirius', 'species', 'dyschirius globosus')
('genus', 'dyschirius', 'species', 'dyschirius globulosus')
('genus', 'dyschirius', 'species', 'dyschirius haemorrhoidalis')
('genus', 'dyschirius', 'species', 'dyschirius hiemalis')
('genus', 'dyschirius', 'species', 'dyschirius integer')
('genus', 'dyschirius', 'species', 'dyschirius interior')
('genus', 'dyschirius', 'species', 'dyschirius laevifasciatus')
('genus', 'dyschirius', 'species', 'dyschirius larochellei')
('genus', 'dyschirius', 'species', 'dyschirius longulus')
('genus', 'dyschirius', 'species', 'dyschirius melancholicus')
('genus', 'dyschirius', 'species', 'dyschirius montanus')
('genus', 'dyschirius', 'species', 'dyschirius nigricornis')
('genus', 'dyschirius', 'species', 'dyschirius owen')
('genus', 'dyschirius', 'species', 'dyschirius pacificus')
('genus', 'dyschirius', 'species', 'dyschirius pallipennis')
('genus', 'dyschirius', 'species', 'dyschirius patruelis')
('genus', 'dyschirius', 'species', 'dyschirius perversus')
('genus', 'dyschirius', 'species', 'dyschirius pilosus')
('genus', 'dyschirius', 'species', 'dyschirius planatus')
('genus', 'dyschirius', 'species', 'dyschirius politus')
('genus', 'dyschirius', 'species', 'dyschirius pumilus')
('genus', 'dyschirius', 'species', 'dyschirius quadrimaculatus')
('genus', 'dyschirius', 'species', 'dyschirius salivagans')
('genus', 'dyschirius', 'species', 'dyschirius sculptus')
('genus', 'dyschirius', 'species', 'dyschirius sellatus')
('genus', 'dyschirius', 'species', 'dyschirius setosus')
('genus', 'dyschirius', 'species', 'dyschirius sextoni')
('genus', 'dyschirius', 'species', 'dyschirius soda')
('genus', 'dyschirius', 'species', 'dyschirius sphaericollis')
('genus', 'dyschirius', 'species', 'dyschirius subarcticus')
('genus', 'dyschirius', 'species', 'dyschirius sublaevis')
('genus', 'dyschirius', 'species', 'dyschirius tenuispinus')
('genus', 'dyschirius', 'species', 'dyschirius terminatus')
('genus', 'dyschirius', 'species', 'dyschirius timidus')
('genus', 'dyschirius', 'species', 'dyschirius tridentatus')
('genus', 'dyschirius', 'species', 'dyschirius truncatus')
('genus', 'dyschirius', 'species', 'dyschirius unipunctatus')
('genus', 'dyschirius', 'species', 'dyschirius varidens')
('genus', 'dyschirius', 'species', 'dyschirius wayah')
('genus', 'elaphropus', 'species', 'elaphropus anceps')
('genus', 'elaphropus', 'species', 'elaphropus anthrax')
('genus', 'elaphropus', 'species', 'elaphropus brevis')
('genus', 'elaphropus', 'species', 'elaphropus brunnicollis')
('genus', 'elaphropus', 'species', 'elaphropus capax')
('genus', 'elaphropus', 'species', 'elaphropus ceylanicus')
('genus', 'elaphropus', 'species', 'elaphropus cockerelli')
('genus', 'elaphropus', 'species', 'elaphropus congener')
('genus', 'elaphropus', 'species', 'elaphropus conjugens')
('genus', 'elaphropus', 'species', 'elaphropus dolosus')
('genus', 'elaphropus', 'species', 'elaphropus fatuus')
('genus', 'elaphropus', 'species', 'elaphropus ferrugineus')
('genus', 'elaphropus', 'species', 'elaphropus fuscicornis')
('genus', 'elaphropus', 'species', 'elaphropus granarius')
('genus', 'elaphropus', 'species', 'elaphropus incurvus')
('genus', 'elaphropus', 'species', 'elaphropus levipes')
('genus', 'elaphropus', 'species', 'elaphropus liebecki')
('genus', 'elaphropus', 'species', 'elaphropus luteus')
('genus', 'elaphropus', 'species', 'elaphropus monticola')
('genus', 'elaphropus', 'species', 'elaphropus nebulosus')
('genus', 'elaphropus', 'species', 'elaphropus obesulus')
('genus', 'elaphropus', 'species', 'elaphropus parvulus')
('genus', 'elaphropus', 'species', 'elaphropus rapax')
('genus', 'elaphropus', 'species', 'elaphropus renoicus')
('genus', 'elaphropus', 'species', 'elaphropus rubricauda')
('genus', 'elaphropus', 'species', 'elaphropus saturatus')
('genus', 'elaphropus', 'species', 'elaphropus sectator')
('genus', 'elaphropus', 'species', 'elaphropus sedulus')
('genus', 'elaphropus', 'species', 'elaphropus tahoensis')
('genus', 'elaphropus', 'species', 'elaphropus tripunctatus')
('genus', 'elaphropus', 'species', 'elaphropus vernicatus')
('genus', 'elaphropus', 'species', 'elaphropus vivax')
('genus', 'elaphropus', 'species', 'elaphropus xanthopus')
('genus', 'elaphrus', 'species', 'elaphrus americanus')
('genus', 'elaphrus', 'species', 'elaphrus angusticollis')
('genus', 'elaphrus', 'species', 'elaphrus californicus')
('genus', 'elaphrus', 'species', 'elaphrus cicatricosus')
('genus', 'elaphrus', 'species', 'elaphrus clairvillei')
('genus', 'elaphrus', 'species', 'elaphrus finitimus')
('genus', 'elaphrus', 'species', 'elaphrus fuliginosus')
('genus', 'elaphrus', 'species', 'elaphrus laevigatus')
('genus', 'elaphrus', 'species', 'elaphrus lapponicus')
('genus', 'elaphrus', 'species', 'elaphrus lecontei')
('genus', 'elaphrus', 'species', 'elaphrus lindrothi')
('genus', 'elaphrus', 'species', 'elaphrus marginicollis')
('genus', 'elaphrus', 'species', 'elaphrus mimus')
('genus', 'elaphrus', 'species', 'elaphrus olivaceus')
('genus', 'elaphrus', 'species', 'elaphrus purpurans')
('genus', 'elaphrus', 'species', 'elaphrus riparius')
('genus', 'elaphrus', 'species', 'elaphrus ruscarius')
('genus', 'elaphrus', 'species', 'elaphrus trossulus')
('genus', 'elaphrus', 'species', 'elaphrus tuberculatus')
('genus', 'elaphrus', 'species', 'elaphrus viridis')
('genus', 'ellipsoptera', 'species', 'ellipsoptera blanda')
('genus', 'ellipsoptera', 'species', 'ellipsoptera cuprascens')
('genus', 'ellipsoptera', 'species', 'ellipsoptera gratiosa')
('genus', 'ellipsoptera', 'species', 'ellipsoptera hamata')
('genus', 'ellipsoptera', 'species', 'ellipsoptera hirtilabris')
('genus', 'ellipsoptera', 'species', 'ellipsoptera lepida')
('genus', 'ellipsoptera', 'species', 'ellipsoptera macra')
('genus', 'ellipsoptera', 'species', 'ellipsoptera marginata')
('genus', 'ellipsoptera', 'species', 'ellipsoptera nevadica')
('genus', 'ellipsoptera', 'species', 'ellipsoptera puritana')
('genus', 'ellipsoptera', 'species', 'ellipsoptera rubicunda')
('genus', 'ellipsoptera', 'species', 'ellipsoptera sperata')
('genus', 'ellipsoptera', 'species', 'ellipsoptera wapleri')
('genus', 'elliptoleus', 'species', 'elliptoleus acutesculptus')
('genus', 'endynomena', 'species', 'endynomena pradieri')
('genus', 'eucaerus', 'species', 'eucaerus varicornis')
('genus', 'eucamaragnathus', 'species', 'eucamaragnathus amapa')
('genus', 'eucheila', 'species', 'eucheila boyeri')
('genus', 'eunota', 'species', 'eunota togata')
('genus', 'euphorticus', 'species', 'euphorticus occidentalis')
('genus', 'euphorticus', 'species', 'euphorticus pubescens')
('genus', 'euproctinus', 'species', 'euproctinus abjectus')
('genus', 'euproctinus', 'species', 'euproctinus balli')
('genus', 'euproctinus', 'species', 'euproctinus trivittatus')
('genus', 'euryderus', 'species', 'euryderus grossus')
('genus', 'evolenes', 'species', 'evolenes exarata')
('genus', 'galerita', 'species', 'galerita aequinoctialis')
('genus', 'galerita', 'species', 'galerita atripes')
('genus', 'galerita', 'species', 'galerita bicolor')
('genus', 'galerita', 'species', 'galerita forreri')
('genus', 'galerita', 'species', 'galerita janus')
('genus', 'galerita', 'species', 'galerita lecontei')
('genus', 'galerita', 'species', 'galerita mexicana')
('genus', 'galerita', 'species', 'galerita microcostata')
('genus', 'galerita', 'species', 'galerita reichardti')
('genus', 'gastrellarius', 'species', 'gastrellarius blanchardi')
('genus', 'gastrellarius', 'species', 'gastrellarius honestus')
('genus', 'gastrellarius', 'species', 'gastrellarius unicarum')
('genus', 'gehringia', 'species', 'gehringia olympica')
('genus', 'geopinus', 'species', 'geopinus incrassatus')
('genus', 'gnathaphanus', 'species', 'gnathaphanus multipunctatus')
('genus', 'gnathaphanus', 'species', 'gnathaphanus picipes')
('genus', 'goniotropis', 'species', 'goniotropis kuntzeni')
('genus', 'goniotropis', 'species', 'goniotropis parca')
('genus', 'habroscelimorpha', 'species', 'habroscelimorpha boops')
('genus', 'habroscelimorpha', 'species', 'habroscelimorpha californica')
('genus', 'habroscelimorpha', 'species', 'habroscelimorpha circumpicta')
('genus', 'habroscelimorpha', 'species', 'habroscelimorpha dorsalis')
('genus', 'habroscelimorpha', 'species', 'habroscelimorpha fulgoris')
('genus', 'habroscelimorpha', 'species', 'habroscelimorpha gabbii')
('genus', 'habroscelimorpha', 'species', 'habroscelimorpha pamphila')
('genus', 'habroscelimorpha', 'species', 'habroscelimorpha praetextata')
('genus', 'habroscelimorpha', 'species', 'habroscelimorpha severa')
('genus', 'habroscelimorpha', 'species', 'habroscelimorpha striga')
('genus', 'halocoryza', 'species', 'halocoryza arenaria')
('genus', 'harpalobrachys', 'species', 'harpalobrachys leiroides')
('genus', 'harpalus', 'species', 'harpalus actiosus')
('genus', 'harpalus', 'species', 'harpalus affinis')
('genus', 'harpalus', 'species', 'harpalus amputatus')
('genus', 'harpalus', 'species', 'harpalus animosus')
('genus', 'harpalus', 'species', 'harpalus apache')
('genus', 'harpalus', 'species', 'harpalus atrichatus')
('genus', 'harpalus', 'species', 'harpalus balli')
('genus', 'harpalus', 'species', 'harpalus caliginosus')
('genus', 'harpalus', 'species', 'harpalus cautus')
('genus', 'harpalus', 'species', 'harpalus cohni')
('genus', 'harpalus', 'species', 'harpalus compar')
('genus', 'harpalus', 'species', 'harpalus cordatus')
('genus', 'harpalus', 'species', 'harpalus cordifer')
('genus', 'harpalus', 'species', 'harpalus corpulentus')
